order_id,product_id,seller_id,quantity,unit_price,line_total
ORD0018390,PRD000458,SLR00162,1,405.2,405.2
ORD0018390,PRD001168,SLR00215,1,478.0,478.0
ORD0018391,PRD000956,SLR00226,1,598.78,598.78
ORD0018392,PRD000476,SLR00468,1,995.12,995.12
ORD0018393,PRD000110,SLR00432,1,476.46,476.46
ORD0018393,PRD001222,SLR00492,2,599.56,1199.12
ORD0018394,PRD000583,SLR00597,1,261.9,261.9
ORD0018394,PRD001083,SLR00354,2,650.74,1301.48
ORD0018395,PRD000681,SLR00194,2,605.43,1210.86
ORD0018395,PRD000263,SLR00493,1,294.44,294.44
ORD0018395,PRD000575,SLR00482,1,511.71,511.71
ORD0018396,PRD000799,SLR00331,1,1236.02,1236.02
ORD0018396,PRD001219,SLR00232,1,325.25,325.25
ORD0018397,PRD001256,SLR00321,2,1228.95,2457.9
ORD0018398,PRD000559,SLR00574,2,138.45,276.9
ORD0018398,PRD000709,SLR00470,2,469.69,939.38
ORD0018399,PRD001490,SLR00269,1,1006.9,1006.9
ORD0018400,PRD000693,SLR00356,1,1696.84,1696.84
ORD0018400,PRD001093,SLR00003,1,663.05,663.05
ORD0018401,PRD001094,SLR00398,1,1613.54,1613.54
ORD0018402,PRD000581,SLR00351,1,640.23,640.23
ORD0018403,PRD001297,SLR00339,1,203.28,203.28
ORD0018404,PRD000033,SLR00317,1,279.91,279.91
ORD0018405,PRD001202,SLR00042,3,619.28,1857.84
ORD0018406,PRD000619,SLR00433,1,705.15,705.15
ORD0018406,PRD000764,SLR00226,1,936.43,936.43
ORD0018407,PRD001249,SLR00069,1,173.7,173.7
ORD0018408,PRD001324,SLR00139,1,295.27,295.27
ORD0018408,PRD000795,SLR00489,1,676.15,676.15
ORD0018409,PRD001397,SLR00452,2,1606.03,3212.06
ORD0018409,PRD001184,SLR00233,1,254.33,254.33
ORD0018410,PRD000616,SLR00551,1,416.38,416.38
ORD0018411,PRD001080,SLR00284,1,788.61,788.61
ORD0018411,PRD000437,SLR00461,1,1293.28,1293.28
ORD0018411,PRD000430,SLR00537,1,281.24,281.24
ORD0018412,PRD000761,SLR00420,1,453.21,453.21
ORD0018413,PRD000997,SLR00417,1,661.8,661.8
ORD0018414,PRD000827,SLR00437,1,143.99,143.99
ORD0018414,PRD001036,SLR00414,1,422.79,422.79
ORD0018414,PRD000427,SLR00182,1,260.11,260.11
ORD0018414,PRD001090,SLR00341,1,309.25,309.25
ORD0018415,PRD000306,SLR00280,2,664.37,1328.74
ORD0018416,PRD001231,SLR00292,1,204.42,204.42
ORD0018417,PRD000505,SLR00563,1,891.03,891.03
ORD0018418,PRD000765,SLR00500,1,728.82,728.82
ORD0018418,PRD000319,SLR00130,1,703.36,703.36
ORD0018418,PRD001113,SLR00237,3,943.28,2829.84
ORD0018419,PRD001095,SLR00421,3,122.81,368.43
ORD0018419,PRD000743,SLR00515,1,486.99,486.99
ORD0018419,PRD000637,SLR00335,1,196.8,196.8
ORD0018420,PRD001402,SLR00548,1,728.8,728.8
ORD0018420,PRD000805,SLR00204,1,284.84,284.84
ORD0018420,PRD000128,SLR00496,2,1294.39,2588.78
ORD0018421,PRD000028,SLR00573,1,725.79,725.79
ORD0018422,PRD001487,SLR00537,3,1565.7,4697.1
ORD0018422,PRD000218,SLR00499,1,623.69,623.69
ORD0018422,PRD001366,SLR00031,2,771.32,1542.64
ORD0018423,PRD000047,SLR00202,3,891.66,2674.98
ORD0018424,PRD000656,SLR00085,1,392.08,392.08
ORD0018424,PRD000183,SLR00255,2,472.88,945.76
ORD0018425,PRD000502,SLR00042,1,415.07,415.07
ORD0018426,PRD000801,SLR00296,2,1300.84,2601.68
ORD0018427,PRD000903,SLR00120,1,340.57,340.57
ORD0018427,PRD000786,SLR00553,1,594.8,594.8
ORD0018428,PRD000191,SLR00440,2,445.83,891.66
ORD0018428,PRD001014,SLR00412,1,767.92,767.92
ORD0018429,PRD000469,SLR00350,2,265.22,530.44
ORD0018429,PRD000612,SLR00549,3,764.29,2292.87
ORD0018430,PRD001483,SLR00023,2,1170.03,2340.06
ORD0018430,PRD000029,SLR00317,1,626.31,626.31
ORD0018431,PRD000255,SLR00342,1,775.04,775.04
ORD0018432,PRD001358,SLR00079,1,1119.68,1119.68
ORD0018432,PRD000873,SLR00436,1,358.76,358.76
ORD0018433,PRD001421,SLR00376,1,741.84,741.84
ORD0018434,PRD000058,SLR00039,3,260.0,780.0
ORD0018435,PRD001095,SLR00421,1,122.81,122.81
ORD0018435,PRD000797,SLR00024,3,1721.42,5164.26
ORD0018435,PRD000109,SLR00019,1,982.84,982.84
ORD0018435,PRD000673,SLR00368,1,680.18,680.18
ORD0018436,PRD001102,SLR00186,1,352.62,352.62
ORD0018437,PRD000410,SLR00425,1,611.49,611.49
ORD0018437,PRD001411,SLR00392,1,273.72,273.72
ORD0018438,PRD000989,SLR00569,2,468.27,936.54
ORD0018439,PRD000483,SLR00296,1,928.88,928.88
ORD0018440,PRD001152,SLR00046,3,507.41,1522.23
ORD0018441,PRD001116,SLR00386,1,335.75,335.75
ORD0018442,PRD000544,SLR00351,1,819.14,819.14
ORD0018443,PRD000182,SLR00181,2,799.28,1598.56
ORD0018444,PRD000821,SLR00456,2,271.2,542.4
ORD0018445,PRD000723,SLR00560,1,1252.41,1252.41
ORD0018445,PRD000783,SLR00373,3,242.81,728.43
ORD0018445,PRD001385,SLR00166,1,741.12,741.12
ORD0018446,PRD000684,SLR00056,1,1576.35,1576.35
ORD0018447,PRD001015,SLR00413,1,447.98,447.98
ORD0018447,PRD000278,SLR00213,1,457.5,457.5
ORD0018448,PRD000906,SLR00573,3,483.19,1449.57
ORD0018449,PRD000153,SLR00424,1,647.75,647.75
ORD0018450,PRD000704,SLR00491,1,1226.62,1226.62
ORD0018451,PRD000153,SLR00424,1,647.75,647.75
ORD0018451,PRD000684,SLR00056,2,1576.35,3152.7
ORD0018451,PRD001239,SLR00517,1,423.52,423.52
ORD0018451,PRD000217,SLR00199,1,725.91,725.91
ORD0018452,PRD000593,SLR00526,2,431.77,863.54
ORD0018453,PRD000442,SLR00127,1,851.91,851.91
ORD0018454,PRD000537,SLR00448,1,270.66,270.66
ORD0018454,PRD000720,SLR00475,2,1557.38,3114.76
ORD0018454,PRD000577,SLR00392,1,280.96,280.96
ORD0018455,PRD000953,SLR00489,1,188.58,188.58
ORD0018456,PRD000363,SLR00398,1,830.09,830.09
ORD0018456,PRD000758,SLR00397,1,324.51,324.51
ORD0018457,PRD000244,SLR00314,1,558.63,558.63
ORD0018458,PRD000876,SLR00159,1,701.83,701.83
ORD0018458,PRD000512,SLR00030,2,874.12,1748.24
ORD0018459,PRD000948,SLR00567,1,1006.04,1006.04
ORD0018460,PRD000558,SLR00332,3,520.49,1561.47
ORD0018461,PRD001282,SLR00209,1,1399.03,1399.03
ORD0018461,PRD000994,SLR00451,1,1017.22,1017.22
ORD0018462,PRD001197,SLR00006,3,1182.9,3548.7
ORD0018463,PRD000732,SLR00008,2,183.98,367.96
ORD0018463,PRD000085,SLR00146,1,1169.2,1169.2
ORD0018463,PRD000360,SLR00098,1,1646.82,1646.82
ORD0018463,PRD001304,SLR00481,1,1228.22,1228.22
ORD0018464,PRD000628,SLR00591,2,455.66,911.32
ORD0018464,PRD000392,SLR00126,3,697.6,2092.8
ORD0018465,PRD000057,SLR00573,1,1122.97,1122.97
ORD0018466,PRD000943,SLR00579,1,372.45,372.45
ORD0018467,PRD001256,SLR00321,1,1228.95,1228.95
ORD0018467,PRD000697,SLR00594,3,187.92,563.76
ORD0018467,PRD001035,SLR00205,3,151.78,455.34
ORD0018468,PRD000758,SLR00397,1,324.51,324.51
ORD0018469,PRD000160,SLR00563,1,954.35,954.35
ORD0018470,PRD001457,SLR00536,1,444.65,444.65
ORD0018471,PRD000772,SLR00007,2,736.91,1473.82
ORD0018471,PRD000183,SLR00255,1,472.88,472.88
ORD0018472,PRD000975,SLR00492,1,426.28,426.28
ORD0018473,PRD000427,SLR00182,1,260.11,260.11
ORD0018474,PRD000045,SLR00599,2,875.81,1751.62
ORD0018475,PRD000871,SLR00178,1,136.72,136.72
ORD0018476,PRD000748,SLR00546,1,1139.62,1139.62
ORD0018477,PRD000339,SLR00180,2,124.06,248.12
ORD0018477,PRD000882,SLR00581,2,1233.38,2466.76
ORD0018477,PRD000348,SLR00548,1,244.3,244.3
ORD0018477,PRD000564,SLR00459,1,675.96,675.96
ORD0018478,PRD000545,SLR00107,1,524.26,524.26
ORD0018478,PRD000847,SLR00042,1,220.87,220.87
ORD0018479,PRD000019,SLR00411,1,1654.41,1654.41
ORD0018479,PRD000754,SLR00398,1,855.52,855.52
ORD0018479,PRD000485,SLR00075,1,1104.01,1104.01
ORD0018479,PRD000851,SLR00090,3,423.21,1269.63
ORD0018480,PRD000854,SLR00382,1,645.95,645.95
ORD0018481,PRD000756,SLR00201,1,257.06,257.06
ORD0018482,PRD000414,SLR00534,2,330.09,660.18
ORD0018483,PRD000126,SLR00004,2,843.61,1687.22
ORD0018483,PRD000993,SLR00025,2,328.79,657.58
ORD0018484,PRD001165,SLR00431,1,1390.76,1390.76
ORD0018484,PRD001115,SLR00055,1,86.17,86.17
ORD0018484,PRD001088,SLR00421,1,397.66,397.66
ORD0018484,PRD000226,SLR00253,1,722.82,722.82
ORD0018485,PRD001462,SLR00409,1,544.85,544.85
ORD0018485,PRD001040,SLR00527,3,1191.44,3574.32
ORD0018485,PRD000908,SLR00095,1,879.75,879.75
ORD0018486,PRD001488,SLR00265,2,336.59,673.18
ORD0018486,PRD000206,SLR00250,1,591.07,591.07
ORD0018487,PRD000204,SLR00546,2,1978.93,3957.86
ORD0018487,PRD000485,SLR00075,1,1104.01,1104.01
ORD0018488,PRD000936,SLR00485,1,1175.78,1175.78
ORD0018488,PRD000187,SLR00537,1,289.34,289.34
ORD0018489,PRD000110,SLR00432,2,476.46,952.92
ORD0018490,PRD000176,SLR00403,3,511.63,1534.89
ORD0018490,PRD000735,SLR00178,1,897.94,897.94
ORD0018491,PRD000905,SLR00525,2,158.79,317.58
ORD0018491,PRD001471,SLR00413,1,682.88,682.88
ORD0018492,PRD000783,SLR00373,1,242.81,242.81
ORD0018493,PRD000522,SLR00005,1,121.66,121.66
ORD0018494,PRD000074,SLR00263,1,732.09,732.09
ORD0018495,PRD000334,SLR00083,2,3090.05,6180.1
ORD0018495,PRD000203,SLR00121,1,2133.58,2133.58
ORD0018496,PRD000008,SLR00258,1,613.58,613.58
ORD0018496,PRD001309,SLR00317,1,329.57,329.57
ORD0018496,PRD000880,SLR00459,1,952.32,952.32
ORD0018496,PRD000649,SLR00030,1,1083.61,1083.61
ORD0018497,PRD001059,SLR00441,3,199.34,598.02
ORD0018498,PRD000138,SLR00580,1,451.68,451.68
ORD0018498,PRD001030,SLR00336,3,59.76,179.28
ORD0018499,PRD000875,SLR00018,2,966.45,1932.9
ORD0018499,PRD000503,SLR00293,2,436.38,872.76
ORD0018500,PRD000820,SLR00235,1,1147.21,1147.21
ORD0018501,PRD001494,SLR00121,1,293.46,293.46
ORD0018502,PRD000600,SLR00461,1,140.22,140.22
ORD0018503,PRD000156,SLR00176,2,380.65,761.3
ORD0018504,PRD001010,SLR00265,1,1456.67,1456.67
ORD0018505,PRD001145,SLR00038,1,1681.06,1681.06
ORD0018506,PRD001477,SLR00420,2,296.85,593.7
ORD0018507,PRD000766,SLR00212,2,992.36,1984.72
ORD0018507,PRD000406,SLR00004,1,599.19,599.19
ORD0018508,PRD001370,SLR00148,1,661.72,661.72
ORD0018509,PRD000183,SLR00255,1,472.88,472.88
ORD0018509,PRD000549,SLR00090,2,1875.03,3750.06
ORD0018510,PRD001376,SLR00424,1,1218.27,1218.27
ORD0018511,PRD001422,SLR00031,1,1514.86,1514.86
ORD0018512,PRD000327,SLR00427,2,1055.08,2110.16
ORD0018513,PRD000939,SLR00148,1,526.29,526.29
ORD0018514,PRD001280,SLR00455,1,248.93,248.93
ORD0018515,PRD000423,SLR00178,1,1079.72,1079.72
ORD0018515,PRD000484,SLR00118,1,540.71,540.71
ORD0018516,PRD000346,SLR00299,1,1502.6,1502.6
ORD0018516,PRD000015,SLR00058,1,712.51,712.51
ORD0018517,PRD000618,SLR00398,2,1181.63,2363.26
ORD0018517,PRD001047,SLR00037,1,632.97,632.97
ORD0018517,PRD000291,SLR00199,1,647.64,647.64
ORD0018518,PRD000925,SLR00131,1,900.87,900.87
ORD0018518,PRD000450,SLR00442,2,363.87,727.74
ORD0018519,PRD000823,SLR00175,1,1875.49,1875.49
ORD0018520,PRD000570,SLR00507,2,2832.35,5664.7
ORD0018521,PRD000815,SLR00026,1,778.09,778.09
ORD0018522,PRD000172,SLR00433,1,748.44,748.44
ORD0018523,PRD000308,SLR00547,2,250.48,500.96
ORD0018524,PRD000012,SLR00488,2,1763.96,3527.92
ORD0018525,PRD000701,SLR00377,1,1037.57,1037.57
ORD0018525,PRD001421,SLR00376,1,741.84,741.84
ORD0018526,PRD001116,SLR00386,2,335.75,671.5
ORD0018527,PRD000305,SLR00336,1,565.94,565.94
ORD0018528,PRD000467,SLR00260,1,551.83,551.83
ORD0018529,PRD001374,SLR00558,1,263.77,263.77
ORD0018529,PRD000069,SLR00104,1,437.84,437.84
ORD0018530,PRD000749,SLR00113,1,1262.6,1262.6
ORD0018531,PRD001299,SLR00349,2,230.7,461.4
ORD0018531,PRD000587,SLR00190,1,1333.61,1333.61
ORD0018532,PRD000377,SLR00370,1,226.22,226.22
ORD0018532,PRD001477,SLR00420,1,296.85,296.85
ORD0018533,PRD000656,SLR00085,1,392.08,392.08
ORD0018533,PRD000903,SLR00120,1,340.57,340.57
ORD0018533,PRD000483,SLR00296,1,928.88,928.88
ORD0018534,PRD001215,SLR00167,1,1178.84,1178.84
ORD0018534,PRD000965,SLR00323,1,194.65,194.65
ORD0018534,PRD001244,SLR00498,1,869.17,869.17
ORD0018535,PRD000748,SLR00546,1,1139.62,1139.62
ORD0018535,PRD000350,SLR00533,1,1015.26,1015.26
ORD0018536,PRD000558,SLR00332,1,520.49,520.49
ORD0018537,PRD000683,SLR00204,1,455.75,455.75
ORD0018537,PRD000167,SLR00110,1,704.53,704.53
ORD0018537,PRD000486,SLR00257,1,446.95,446.95
ORD0018537,PRD001116,SLR00386,2,335.75,671.5
ORD0018538,PRD000580,SLR00345,1,466.22,466.22
ORD0018539,PRD001180,SLR00122,3,667.97,2003.91
ORD0018539,PRD000988,SLR00145,2,290.89,581.78
ORD0018540,PRD000490,SLR00254,1,996.73,996.73
ORD0018540,PRD000350,SLR00533,2,1015.26,2030.52
ORD0018541,PRD001047,SLR00037,1,632.97,632.97
ORD0018541,PRD000183,SLR00255,1,472.88,472.88
ORD0018541,PRD001335,SLR00231,1,98.82,98.82
ORD0018541,PRD001417,SLR00109,1,276.53,276.53
ORD0018542,PRD000302,SLR00536,1,339.28,339.28
ORD0018543,PRD001017,SLR00021,1,265.98,265.98
ORD0018543,PRD001194,SLR00512,1,735.25,735.25
ORD0018543,PRD000350,SLR00533,1,1015.26,1015.26
ORD0018544,PRD000205,SLR00488,1,370.85,370.85
ORD0018544,PRD000450,SLR00442,1,363.87,363.87
ORD0018545,PRD000961,SLR00590,1,566.88,566.88
ORD0018546,PRD000085,SLR00146,2,1169.2,2338.4
ORD0018547,PRD001429,SLR00540,1,469.17,469.17
ORD0018548,PRD001331,SLR00206,1,1482.71,1482.71
ORD0018548,PRD001243,SLR00436,2,686.23,1372.46
ORD0018549,PRD000346,SLR00299,2,1502.6,3005.2
ORD0018549,PRD000205,SLR00488,3,370.85,1112.55
ORD0018550,PRD000486,SLR00257,2,446.95,893.9
ORD0018550,PRD000595,SLR00482,1,450.9,450.9
ORD0018551,PRD000623,SLR00058,1,474.2,474.2
ORD0018551,PRD001237,SLR00120,1,1238.94,1238.94
ORD0018552,PRD000721,SLR00032,3,639.94,1919.82
ORD0018553,PRD000228,SLR00165,1,929.38,929.38
ORD0018554,PRD000657,SLR00576,1,769.13,769.13
ORD0018555,PRD000512,SLR00030,1,874.12,874.12
ORD0018555,PRD001474,SLR00117,1,1130.11,1130.11
ORD0018556,PRD000000,SLR00268,1,853.06,853.06
ORD0018557,PRD001089,SLR00340,1,280.39,280.39
ORD0018557,PRD000441,SLR00172,1,1463.82,1463.82
ORD0018557,PRD001214,SLR00360,1,209.05,209.05
ORD0018558,PRD000471,SLR00199,1,514.58,514.58
ORD0018558,PRD001339,SLR00334,1,602.48,602.48
ORD0018559,PRD000363,SLR00398,1,830.09,830.09
ORD0018560,PRD000763,SLR00540,1,229.9,229.9
ORD0018560,PRD000920,SLR00230,2,595.89,1191.78
ORD0018561,PRD000057,SLR00573,1,1122.97,1122.97
ORD0018561,PRD001430,SLR00586,1,439.29,439.29
ORD0018561,PRD000532,SLR00514,1,1079.52,1079.52
ORD0018562,PRD001174,SLR00374,1,736.35,736.35
ORD0018562,PRD000500,SLR00523,2,637.79,1275.58
ORD0018562,PRD000454,SLR00018,2,419.65,839.3
ORD0018563,PRD001242,SLR00499,1,1077.32,1077.32
ORD0018564,PRD000025,SLR00008,1,421.98,421.98
ORD0018564,PRD000933,SLR00068,1,471.93,471.93
ORD0018564,PRD000432,SLR00357,1,895.67,895.67
ORD0018565,PRD001361,SLR00089,1,918.23,918.23
ORD0018565,PRD001114,SLR00154,1,947.03,947.03
ORD0018566,PRD001329,SLR00117,1,409.25,409.25
ORD0018567,PRD001049,SLR00332,1,1077.02,1077.02
ORD0018568,PRD000273,SLR00444,1,1130.83,1130.83
ORD0018569,PRD000079,SLR00339,1,287.22,287.22
ORD0018570,PRD000718,SLR00031,1,436.89,436.89
ORD0018571,PRD000842,SLR00237,1,754.41,754.41
ORD0018571,PRD001311,SLR00278,2,506.54,1013.08
ORD0018572,PRD001073,SLR00097,2,667.37,1334.74
ORD0018573,PRD001038,SLR00589,1,263.84,263.84
ORD0018574,PRD001324,SLR00139,3,295.27,885.81
ORD0018575,PRD001011,SLR00022,1,169.31,169.31
ORD0018575,PRD000067,SLR00303,1,431.83,431.83
ORD0018576,PRD000642,SLR00493,2,564.96,1129.92
ORD0018577,PRD000975,SLR00492,1,426.28,426.28
ORD0018577,PRD001197,SLR00006,1,1182.9,1182.9
ORD0018578,PRD000983,SLR00178,1,1003.65,1003.65
ORD0018579,PRD001453,SLR00010,1,1765.68,1765.68
ORD0018579,PRD000017,SLR00238,1,601.44,601.44
ORD0018579,PRD000482,SLR00489,2,124.92,249.84
ORD0018579,PRD000061,SLR00189,1,960.27,960.27
ORD0018580,PRD001109,SLR00585,1,1601.76,1601.76
ORD0018580,PRD001165,SLR00431,1,1390.76,1390.76
ORD0018580,PRD000530,SLR00458,1,152.6,152.6
ORD0018580,PRD000407,SLR00285,3,878.93,2636.79
ORD0018581,PRD000062,SLR00014,1,726.66,726.66
ORD0018581,PRD000062,SLR00014,3,726.66,2179.98
ORD0018581,PRD000046,SLR00418,1,819.26,819.26
ORD0018581,PRD000164,SLR00443,1,291.97,291.97
ORD0018582,PRD000108,SLR00332,1,964.47,964.47
ORD0018583,PRD000556,SLR00310,1,1572.15,1572.15
ORD0018584,PRD000836,SLR00584,1,1331.95,1331.95
ORD0018584,PRD000875,SLR00018,1,966.45,966.45
ORD0018585,PRD000261,SLR00080,1,263.09,263.09
ORD0018585,PRD001485,SLR00422,2,2035.76,4071.52
ORD0018586,PRD000649,SLR00030,1,1083.61,1083.61
ORD0018586,PRD001349,SLR00375,1,616.18,616.18
ORD0018587,PRD001361,SLR00089,1,918.23,918.23
ORD0018588,PRD001241,SLR00376,2,679.76,1359.52
ORD0018588,PRD000217,SLR00199,1,725.91,725.91
ORD0018588,PRD000934,SLR00538,1,1384.75,1384.75
ORD0018589,PRD001042,SLR00379,1,1582.16,1582.16
ORD0018589,PRD001154,SLR00009,3,1706.87,5120.61
ORD0018590,PRD001233,SLR00233,1,636.78,636.78
ORD0018591,PRD000004,SLR00591,1,703.79,703.79
ORD0018592,PRD000431,SLR00081,1,1134.99,1134.99
ORD0018592,PRD001323,SLR00020,1,261.45,261.45
ORD0018592,PRD000136,SLR00323,1,1266.95,1266.95
ORD0018593,PRD001227,SLR00271,1,250.84,250.84
ORD0018594,PRD000314,SLR00303,3,687.84,2063.52
ORD0018595,PRD000051,SLR00393,2,948.38,1896.76
ORD0018595,PRD000599,SLR00295,1,132.97,132.97
ORD0018595,PRD001059,SLR00441,3,199.34,598.02
ORD0018596,PRD001107,SLR00260,2,889.73,1779.46
ORD0018596,PRD000823,SLR00175,2,1875.49,3750.98
ORD0018597,PRD000610,SLR00498,1,342.87,342.87
ORD0018598,PRD001094,SLR00398,1,1613.54,1613.54
ORD0018598,PRD001294,SLR00481,1,420.85,420.85
ORD0018598,PRD000596,SLR00215,1,660.54,660.54
ORD0018598,PRD001241,SLR00376,1,679.76,679.76
ORD0018599,PRD000111,SLR00425,1,347.98,347.98
ORD0018600,PRD000814,SLR00140,1,213.36,213.36
ORD0018600,PRD001316,SLR00367,1,1283.69,1283.69
ORD0018601,PRD000201,SLR00436,3,792.33,2376.99
ORD0018601,PRD001377,SLR00274,1,580.34,580.34
ORD0018602,PRD001333,SLR00141,1,197.54,197.54
ORD0018602,PRD001313,SLR00473,1,957.24,957.24
ORD0018603,PRD000225,SLR00249,1,1201.45,1201.45
ORD0018603,PRD000074,SLR00263,2,732.09,1464.18
ORD0018604,PRD001186,SLR00039,1,303.25,303.25
ORD0018605,PRD000793,SLR00194,2,267.97,535.94
ORD0018605,PRD000682,SLR00035,2,2365.83,4731.66
ORD0018605,PRD000654,SLR00297,1,1206.62,1206.62
ORD0018605,PRD000638,SLR00224,1,1024.45,1024.45
ORD0018606,PRD001342,SLR00074,2,837.43,1674.86
ORD0018607,PRD000522,SLR00005,2,121.66,243.32
ORD0018608,PRD001143,SLR00272,1,188.66,188.66
ORD0018608,PRD000248,SLR00031,1,266.93,266.93
ORD0018608,PRD000956,SLR00226,1,598.78,598.78
ORD0018609,PRD000121,SLR00187,1,330.76,330.76
ORD0018610,PRD001104,SLR00530,2,1046.58,2093.16
ORD0018610,PRD000139,SLR00196,1,452.67,452.67
ORD0018610,PRD001426,SLR00377,2,978.99,1957.98
ORD0018611,PRD000313,SLR00043,1,825.15,825.15
ORD0018611,PRD000574,SLR00208,1,1505.75,1505.75
ORD0018612,PRD000222,SLR00070,1,738.55,738.55
ORD0018613,PRD000354,SLR00236,1,546.51,546.51
ORD0018614,PRD000954,SLR00344,1,508.07,508.07
ORD0018614,PRD000461,SLR00072,1,641.2,641.2
ORD0018614,PRD000790,SLR00307,1,2135.9,2135.9
ORD0018615,PRD000052,SLR00210,1,147.55,147.55
ORD0018616,PRD000926,SLR00356,3,578.88,1736.64
ORD0018616,PRD001400,SLR00218,1,1941.14,1941.14
ORD0018617,PRD000847,SLR00042,2,220.87,441.74
ORD0018618,PRD001348,SLR00395,3,344.09,1032.27
ORD0018618,PRD001272,SLR00578,1,1554.82,1554.82
ORD0018619,PRD000858,SLR00271,2,721.48,1442.96
ORD0018619,PRD000092,SLR00400,1,427.66,427.66
ORD0018620,PRD000954,SLR00344,2,508.07,1016.14
ORD0018620,PRD000644,SLR00520,1,819.86,819.86
ORD0018621,PRD000856,SLR00153,1,854.01,854.01
ORD0018622,PRD000933,SLR00068,2,471.93,943.86
ORD0018622,PRD000052,SLR00210,1,147.55,147.55
ORD0018623,PRD000974,SLR00452,1,548.25,548.25
ORD0018624,PRD001354,SLR00092,1,798.07,798.07
ORD0018625,PRD000128,SLR00496,2,1294.39,2588.78
ORD0018626,PRD000237,SLR00168,3,467.48,1402.44
ORD0018626,PRD000997,SLR00417,1,661.8,661.8
ORD0018627,PRD000313,SLR00043,1,825.15,825.15
ORD0018628,PRD000693,SLR00356,2,1696.84,3393.68
ORD0018629,PRD001440,SLR00252,1,294.07,294.07
ORD0018630,PRD000805,SLR00204,1,284.84,284.84
ORD0018631,PRD000076,SLR00506,1,193.9,193.9
ORD0018631,PRD001028,SLR00041,1,1400.83,1400.83
ORD0018632,PRD000560,SLR00102,2,1430.7,2861.4
ORD0018632,PRD000664,SLR00372,2,552.83,1105.66
ORD0018633,PRD000048,SLR00550,1,1211.87,1211.87
ORD0018633,PRD000977,SLR00306,2,379.01,758.02
ORD0018633,PRD001244,SLR00498,2,869.17,1738.34
ORD0018634,PRD000417,SLR00007,1,991.56,991.56
ORD0018635,PRD000108,SLR00332,2,964.47,1928.94
ORD0018636,PRD000706,SLR00508,3,360.06,1080.18
ORD0018636,PRD001101,SLR00047,1,836.45,836.45
ORD0018637,PRD001471,SLR00413,1,682.88,682.88
ORD0018637,PRD000781,SLR00327,3,236.67,710.01
ORD0018638,PRD000919,SLR00391,1,474.85,474.85
ORD0018639,PRD000376,SLR00498,2,164.89,329.78
ORD0018639,PRD000694,SLR00092,1,272.63,272.63
ORD0018640,PRD001205,SLR00234,2,923.41,1846.82
ORD0018641,PRD000265,SLR00224,1,675.58,675.58
ORD0018642,PRD000642,SLR00493,1,564.96,564.96
ORD0018643,PRD000296,SLR00129,1,1845.59,1845.59
ORD0018643,PRD000077,SLR00529,1,574.17,574.17
ORD0018644,PRD001052,SLR00090,1,184.61,184.61
ORD0018645,PRD000496,SLR00202,1,247.38,247.38
ORD0018645,PRD000353,SLR00569,3,115.16,345.48
ORD0018646,PRD001412,SLR00442,2,858.85,1717.7
ORD0018647,PRD000309,SLR00342,1,1116.44,1116.44
ORD0018648,PRD000225,SLR00249,2,1201.45,2402.9
ORD0018649,PRD000993,SLR00025,3,328.79,986.37
ORD0018650,PRD000816,SLR00314,1,722.98,722.98
ORD0018650,PRD000752,SLR00544,1,589.98,589.98
ORD0018651,PRD000713,SLR00512,1,399.27,399.27
ORD0018652,PRD000295,SLR00214,1,456.29,456.29
ORD0018652,PRD001332,SLR00344,2,328.04,656.08
ORD0018653,PRD000293,SLR00228,1,880.89,880.89
ORD0018653,PRD001044,SLR00414,3,1184.12,3552.36
ORD0018653,PRD000175,SLR00398,2,642.05,1284.1
ORD0018654,PRD000267,SLR00136,1,574.04,574.04
ORD0018655,PRD001126,SLR00208,1,953.71,953.71
ORD0018655,PRD000814,SLR00140,2,213.36,426.72
ORD0018656,PRD000773,SLR00152,1,357.64,357.64
ORD0018656,PRD000394,SLR00308,1,1264.72,1264.72
ORD0018657,PRD000793,SLR00194,1,267.97,267.97
ORD0018658,PRD001358,SLR00079,1,1119.68,1119.68
ORD0018658,PRD000223,SLR00356,1,195.59,195.59
ORD0018659,PRD000756,SLR00201,1,257.06,257.06
ORD0018660,PRD001097,SLR00212,1,1401.51,1401.51
ORD0018661,PRD000115,SLR00590,1,992.35,992.35
ORD0018662,PRD001002,SLR00346,1,262.57,262.57
ORD0018662,PRD001046,SLR00148,1,1503.19,1503.19
ORD0018663,PRD000775,SLR00134,1,893.09,893.09
ORD0018664,PRD001414,SLR00154,1,1341.26,1341.26
ORD0018664,PRD000988,SLR00145,2,290.89,581.78
ORD0018665,PRD000427,SLR00182,2,260.11,520.22
ORD0018666,PRD000059,SLR00039,2,211.95,423.9
ORD0018667,PRD000495,SLR00293,3,1271.55,3814.65
ORD0018667,PRD000995,SLR00105,1,164.55,164.55
ORD0018668,PRD000819,SLR00292,1,494.77,494.77
ORD0018669,PRD000746,SLR00596,1,857.77,857.77
ORD0018670,PRD001420,SLR00048,1,1872.9,1872.9
ORD0018671,PRD001452,SLR00118,2,566.17,1132.34
ORD0018671,PRD001013,SLR00172,1,921.97,921.97
ORD0018671,PRD000303,SLR00052,1,959.77,959.77
ORD0018671,PRD001060,SLR00474,1,1006.6,1006.6
ORD0018672,PRD001095,SLR00421,1,122.81,122.81
ORD0018673,PRD000806,SLR00076,3,2420.36,7261.08
ORD0018673,PRD001385,SLR00166,1,741.12,741.12
