order_id,delivery_days,on_time
ORD0019347,1.57,True
ORD0019348,4.21,True
ORD0019349,5.92,True
ORD0019350,2.36,True
ORD0019351,1.73,True
ORD0019352,4.59,False
ORD0019353,5.01,True
ORD0019354,1.05,False
ORD0019355,5.36,True
ORD0019356,5.14,True
ORD0019357,2.05,True
ORD0019358,2.29,True
ORD0019359,5.71,True
ORD0019360,4.01,True
ORD0019361,1.88,False
ORD0019362,1.54,True
ORD0019363,3.53,True
ORD0019364,4.05,True
ORD0019365,1.27,True
ORD0019366,2.31,True
ORD0019367,1.64,True
ORD0019368,5.37,True
ORD0019369,1.96,True
ORD0019370,4.42,True
ORD0019371,3.63,True
ORD0019372,2.03,True
ORD0019373,4.62,True
ORD0019374,5.4,True
ORD0019375,5.88,True
ORD0019376,1.7,True
ORD0019377,5.0,False
ORD0019378,4.34,False
ORD0019379,4.16,True
ORD0019380,4.3,True
ORD0019381,1.33,True
ORD0019382,4.83,True
ORD0019383,4.26,True
ORD0019384,4.36,True
ORD0019385,3.77,True
ORD0019386,5.14,True
ORD0019387,5.99,True
ORD0019388,4.45,True
ORD0019389,5.63,True
ORD0019390,2.16,True
ORD0019391,1.66,True
ORD0019392,3.55,False
ORD0019393,1.2,True
ORD0019394,4.56,True
ORD0019395,4.78,False
ORD0019396,1.8,True
ORD0019397,4.52,True
ORD0019398,3.45,True
ORD0019399,4.86,True
ORD0019400,2.95,True
ORD0019401,1.33,True
ORD0019402,2.71,True
ORD0019403,2.08,True
ORD0019404,2.02,True
ORD0019405,2.1,True
ORD0019406,4.01,True
ORD0019407,4.54,True
ORD0019408,3.92,True
ORD0019409,2.22,True
ORD0019410,2.06,True
ORD0019411,3.78,True
ORD0019412,3.53,True
ORD0019413,1.88,True
ORD0019414,4.2,True
ORD0019415,1.55,False
ORD0019416,4.93,True
ORD0019417,3.99,True
ORD0019418,2.88,True
ORD0019419,4.84,True
ORD0019420,2.56,True
ORD0019421,4.73,True
ORD0019422,4.57,True
ORD0019423,1.53,True
ORD0019424,5.34,True
ORD0019425,3.2,True
ORD0019426,4.77,True
ORD0019427,2.52,True
ORD0019428,1.73,True
ORD0019429,5.06,True
ORD0019430,4.76,True
ORD0019431,3.55,True
ORD0019432,3.57,True
ORD0019433,2.28,True
ORD0019434,5.31,True
ORD0019435,1.24,False
ORD0019436,2.1,True
ORD0019437,4.57,True
ORD0019438,5.28,True
ORD0019439,4.43,True
ORD0019440,4.74,False
ORD0019441,4.09,False
ORD0019442,0.92,True
ORD0019443,4.97,True
ORD0019444,4.27,True
ORD0019445,2.63,True
ORD0019446,2.26,True
ORD0019447,3.44,True
ORD0019448,2.25,True
ORD0019449,5.04,True
ORD0019450,5.23,False
ORD0019451,5.73,False
ORD0019452,2.04,True
ORD0019453,4.76,True
ORD0019454,2.43,False
ORD0019455,6.85,False
ORD0019456,1.81,True
ORD0019457,4.66,True
ORD0019458,2.38,True
ORD0019459,1.62,True
ORD0019460,4.04,True
ORD0019461,3.17,True
ORD0019462,4.06,True
ORD0019463,4.71,True
ORD0019464,5.44,True
ORD0019465,3.03,True
ORD0019466,5.65,True
ORD0019467,5.29,False
ORD0019468,2.31,True
ORD0019469,4.53,True
ORD0019470,1.88,True
ORD0019471,4.3,True
ORD0019472,5.32,True
ORD0019473,4.46,True
ORD0019474,2.8,True
ORD0019475,5.58,True
ORD0019476,4.41,True
ORD0019477,4.18,True
ORD0019478,4.05,False
ORD0019479,5.42,True
ORD0019480,1.9,True
ORD0019481,3.4,True
ORD0019482,2.46,True
ORD0019483,3.92,True
ORD0019484,3.75,True
ORD0019485,3.78,True
ORD0019486,1.77,False
ORD0019487,4.66,False
ORD0019488,5.16,True
ORD0019489,3.39,True
ORD0019490,5.43,True
ORD0019491,5.31,True
ORD0019492,2.18,True
ORD0019493,1.39,True
ORD0019494,2.76,True
ORD0019495,3.3,True
ORD0019496,2.8,True
ORD0019497,3.33,True
ORD0019498,2.62,True
ORD0019499,3.13,True
ORD0019500,5.97,True
ORD0019501,2.2,True
ORD0019502,4.84,True
ORD0019503,6.3,True
ORD0019504,2.09,True
ORD0019505,3.63,True
ORD0019506,3.55,True
ORD0019507,5.48,True
ORD0019508,1.81,True
ORD0019509,3.17,True
ORD0019510,4.4,True
ORD0019511,3.69,True
ORD0019512,4.79,True
ORD0019513,5.05,True
ORD0019514,2.86,True
ORD0019515,5.06,True
ORD0019516,1.54,False
ORD0019517,3.44,True
ORD0019518,1.41,True
ORD0019519,2.2,True
ORD0019520,5.51,True
ORD0019521,3.11,True
ORD0019522,2.57,True
ORD0019523,1.83,False
ORD0019524,3.1,True
ORD0019525,2.77,True
ORD0019526,5.59,True
ORD0019527,2.89,True
ORD0019528,3.99,True
ORD0019529,4.89,True
ORD0019530,3.85,True
ORD0019531,3.91,True
ORD0019532,1.27,True
ORD0019533,5.49,True
ORD0019534,1.88,True
ORD0019535,1.04,True
ORD0019536,1.41,True
ORD0019537,4.27,True
ORD0019538,1.42,True
ORD0019539,2.37,True
ORD0019540,4.2,False
ORD0019541,2.12,True
ORD0019542,4.62,False
ORD0019543,5.16,False
ORD0019544,4.93,True
ORD0019545,4.31,True
ORD0019546,1.95,True
ORD0019547,4.93,True
ORD0019548,5.22,True
ORD0019549,5.11,True
ORD0019550,4.02,True
ORD0019551,5.21,True
ORD0019552,3.03,True
ORD0019553,5.13,False
ORD0019554,4.58,True
ORD0019555,1.64,True
ORD0019556,2.03,True
ORD0019557,2.26,True
ORD0019558,2.19,False
ORD0019559,1.67,True
ORD0019560,5.33,True
ORD0019561,2.48,True
ORD0019562,1.3,True
ORD0019563,3.95,True
ORD0019564,1.2,True
ORD0019565,3.19,True
ORD0019566,4.06,True
ORD0019567,5.73,True
ORD0019568,5.16,False
ORD0019569,5.68,True
ORD0019570,3.6,True
ORD0019571,4.26,True
ORD0019572,4.24,True
ORD0019573,2.8,True
ORD0019574,4.86,True
ORD0019575,4.58,True
ORD0019576,3.28,True
ORD0019577,1.53,True
ORD0019578,3.93,False
ORD0019579,1.36,True
ORD0019580,2.38,True
ORD0019581,3.95,True
ORD0019582,4.49,True
ORD0019583,4.07,False
ORD0019584,1.45,True
ORD0019585,2.81,True
ORD0019586,1.94,True
ORD0019587,4.3,True
ORD0019588,3.66,True
ORD0019589,3.53,True
ORD0019590,3.58,True
ORD0019591,3.3,True
ORD0019592,4.51,True
ORD0019593,4.36,True
ORD0019594,4.45,False
ORD0019595,5.1,True
ORD0019596,4.59,True
ORD0019597,1.22,False
ORD0019598,4.44,True
ORD0019599,2.67,True
ORD0019600,5.45,True
ORD0019601,3.47,True
ORD0019602,3.71,True
ORD0019603,1.25,True
ORD0019604,5.14,True
ORD0019605,5.14,False
ORD0019606,2.03,True
ORD0019607,1.48,True
ORD0019608,5.72,True
ORD0019609,4.06,True
ORD0019610,2.29,True
ORD0019611,1.82,True
ORD0019612,4.36,True
ORD0019613,4.99,True
ORD0019614,2.19,True
ORD0019615,0.98,True
ORD0019616,4.59,True
ORD0019617,1.94,True
ORD0019618,6.06,True
ORD0019619,2.35,True
ORD0019620,4.4,True
ORD0019621,3.95,True
ORD0019622,1.7,True
ORD0019623,5.23,True
ORD0019624,2.43,True
ORD0019625,2.39,False
ORD0019626,2.41,True
ORD0019627,3.77,True
ORD0019628,3.4,True
ORD0019629,3.22,True
ORD0019630,0.92,False
ORD0019631,4.9,True
ORD0019632,3.78,True
ORD0019633,5.99,True
ORD0019634,3.55,False
ORD0019635,3.93,True
ORD0019636,4.4,True
ORD0019637,1.88,True
ORD0019638,2.65,True
ORD0019639,5.31,True
ORD0019640,2.55,True
ORD0019641,4.21,True
ORD0019642,4.88,True
ORD0019643,4.41,True
ORD0019644,3.6,True
ORD0019645,2.08,True
ORD0019646,1.71,True
ORD0019647,5.2,False
ORD0019648,3.52,False
ORD0019649,5.74,True
ORD0019650,4.75,True
ORD0019651,3.69,True
ORD0019652,4.74,True
ORD0019653,4.41,False
ORD0019654,0.58,True
ORD0019655,4.54,True
ORD0019656,1.96,True
ORD0019657,2.51,True
ORD0019658,1.95,False
ORD0019659,4.94,True
ORD0019660,3.77,True
ORD0019661,4.0,True
ORD0019662,3.89,True
ORD0019663,4.8,True
ORD0019664,2.12,False
ORD0019665,4.42,True
ORD0019666,3.61,True
ORD0019667,1.49,True
ORD0019668,4.9,True
ORD0019669,1.54,True
ORD0019670,5.12,True
ORD0019671,1.85,False
ORD0019672,2.38,True
ORD0019673,4.61,True
ORD0019674,4.89,True
ORD0019675,5.36,True
ORD0019676,5.45,True
ORD0019677,5.06,True
ORD0019678,4.85,True
ORD0019679,5.31,True
ORD0019680,3.62,True
ORD0019681,6.24,True
ORD0019682,1.72,True
ORD0019683,1.9,True
ORD0019684,2.74,True
ORD0019685,4.05,True
ORD0019686,3.72,True
ORD0019687,5.11,False
ORD0019688,3.94,True
ORD0019689,5.07,False
ORD0019690,5.67,True
ORD0019691,4.0,True
ORD0019692,3.71,True
ORD0019693,2.97,True
ORD0019694,1.64,True
ORD0019695,4.62,True
ORD0019696,1.47,True
ORD0019697,3.88,True
ORD0019698,5.09,True
ORD0019699,2.47,True
ORD0019700,5.53,True
ORD0019701,2.47,True
ORD0019702,4.99,True
ORD0019703,4.33,True
ORD0019704,5.09,True
ORD0019705,1.91,True
ORD0019706,3.18,True
ORD0019707,4.56,True
ORD0019708,3.18,True
ORD0019709,5.95,True
ORD0019710,5.01,True
ORD0019711,2.09,True
ORD0019712,4.19,True
ORD0019713,2.64,True
ORD0019714,1.09,True
ORD0019715,1.36,True
ORD0019716,4.35,True
ORD0019717,5.4,True
ORD0019718,4.27,False
ORD0019719,5.38,True
ORD0019720,4.29,True
ORD0019721,5.21,True
ORD0019722,1.87,False
ORD0019723,5.51,False
ORD0019724,2.38,True
ORD0019725,2.35,True
ORD0019726,5.47,True
ORD0019727,4.96,True
ORD0019728,2.9,True
ORD0019729,1.87,True
ORD0019730,4.24,True
ORD0019731,2.63,True
ORD0019732,2.52,True
ORD0019733,5.4,True
ORD0019734,5.48,True
ORD0019735,4.47,True
ORD0019736,0.72,False
ORD0019737,4.11,True
ORD0019738,1.94,True
ORD0019739,5.79,True
ORD0019740,2.31,True
ORD0019741,5.06,False
ORD0019742,1.87,True
ORD0019743,2.55,True
ORD0019744,2.4,True
ORD0019745,4.44,False
ORD0019746,2.36,True
ORD0019747,4.53,True
ORD0019748,5.76,True
ORD0019749,5.61,True
ORD0019750,1.86,False
ORD0019751,1.36,True
ORD0019752,4.24,True
ORD0019753,2.96,True
ORD0019754,3.75,True
ORD0019755,3.12,True
ORD0019756,3.88,True
ORD0019757,6.03,True
ORD0019758,3.35,True
ORD0019759,4.95,True
ORD0019760,4.85,False
ORD0019761,2.14,True
ORD0019762,4.92,True
ORD0019763,3.28,True
ORD0019764,3.76,False
ORD0019765,3.74,True
ORD0019766,1.82,True
ORD0019767,1.62,True
ORD0019768,2.08,True
ORD0019769,4.27,False
ORD0019770,4.75,True
ORD0019771,5.21,True
ORD0019772,5.72,True
ORD0019773,1.3,False
ORD0019774,5.79,True
ORD0019775,2.07,True
ORD0019776,5.32,True
ORD0019777,1.97,True
ORD0019778,5.48,False
ORD0019779,5.35,True
ORD0019780,3.94,False
ORD0019781,4.36,True
ORD0019782,4.64,True
ORD0019783,1.89,True
ORD0019784,5.16,True
ORD0019785,4.66,True
ORD0019786,5.23,False
ORD0019787,3.93,True
ORD0019788,4.05,True
ORD0019789,2.27,True
ORD0019790,3.77,True
ORD0019791,1.8,True
ORD0019792,1.57,False
ORD0019793,1.48,True
ORD0019794,1.15,True
ORD0019795,3.97,False
ORD0019796,2.39,True
ORD0019797,2.21,False
ORD0019798,2.74,True
ORD0019799,4.99,True
ORD0019800,4.78,True
ORD0019801,4.62,True
ORD0019802,4.0,True
ORD0019803,6.63,True
ORD0019804,3.8,True
ORD0019805,5.38,True
ORD0019806,1.64,True
ORD0019807,4.21,True
ORD0019808,3.64,True
ORD0019809,3.73,True
ORD0019810,4.93,True
ORD0019811,3.64,True
ORD0019812,3.83,True
ORD0019813,5.81,True
ORD0019814,4.32,True
ORD0019815,4.04,True
ORD0019816,4.79,True
ORD0019817,5.18,False
ORD0019818,2.11,True
ORD0019819,4.82,True
ORD0019820,3.75,True
ORD0019821,4.96,True
ORD0019822,2.97,True
ORD0019823,5.05,False
ORD0019824,1.87,True
ORD0019825,5.57,True
ORD0019826,1.47,True
ORD0019827,4.75,True
ORD0019828,5.6,True
ORD0019829,3.41,False
ORD0019830,5.36,True
ORD0019831,5.49,True
ORD0019832,4.87,True
ORD0019833,4.15,True
ORD0019834,1.88,True
ORD0019835,2.75,False
ORD0019836,5.05,True
ORD0019837,4.99,False
ORD0019838,4.04,True
ORD0019839,1.7,True
ORD0019840,5.24,False
ORD0019841,5.78,True
ORD0019842,1.94,False
ORD0019843,4.33,False
ORD0019844,4.8,True
ORD0019845,4.34,True
ORD0019846,4.8,False
ORD0019847,4.72,True
ORD0019848,4.04,False
ORD0019849,5.49,True
ORD0019850,4.43,True
ORD0019851,2.64,False
ORD0019852,4.18,True
ORD0019853,5.44,True
ORD0019854,4.51,True
ORD0019855,5.24,True
ORD0019856,3.17,True
ORD0019857,5.57,True
ORD0019858,3.52,True
ORD0019859,4.41,True
ORD0019860,3.44,True
ORD0019861,4.85,True
ORD0019862,2.91,True
ORD0019863,3.74,True
ORD0019864,4.33,True
ORD0019865,2.19,True
ORD0019866,1.48,True
ORD0019867,5.41,True
ORD0019868,2.77,True
ORD0019869,3.85,True
ORD0019870,5.48,True
ORD0019871,1.53,False
ORD0019872,2.13,True
ORD0019873,4.34,True
ORD0019874,3.94,True
ORD0019875,5.2,True
ORD0019876,2.23,True
ORD0019877,4.18,True
ORD0019878,4.14,True
ORD0019879,2.02,True
ORD0019880,2.42,True
ORD0019881,5.14,False
ORD0019882,2.46,True
ORD0019883,2.06,True
ORD0019884,2.24,True
ORD0019885,4.01,True
ORD0019886,5.26,False
ORD0019887,1.63,False
ORD0019888,4.53,True
ORD0019889,1.08,True
ORD0019890,1.7,True
ORD0019891,1.91,False
ORD0019892,2.81,True
ORD0019893,3.81,True
ORD0019894,4.09,True
ORD0019895,5.65,True
ORD0019896,2.59,True
ORD0019897,5.26,True
ORD0019898,1.58,True
ORD0019899,3.58,True
ORD0019900,4.7,True
ORD0019901,1.82,True
ORD0019902,2.85,True
ORD0019903,1.53,True
ORD0019904,5.57,True
ORD0019905,5.51,False
ORD0019906,4.91,True
ORD0019907,4.71,True
ORD0019908,5.41,True
ORD0019909,3.91,True
ORD0019910,4.08,False
ORD0019911,1.98,False
ORD0019912,2.0,True
ORD0019913,4.43,True
ORD0019914,3.45,True
ORD0019915,4.3,True
ORD0019916,2.3,True
ORD0019917,1.88,True
ORD0019918,4.58,True
ORD0019919,4.5,True
ORD0019920,4.83,True
ORD0019921,2.19,True
ORD0019922,4.24,True
ORD0019923,1.63,True
ORD0019924,4.86,True
ORD0019925,2.2,True
ORD0019926,4.3,True
ORD0019927,3.58,True
ORD0019928,4.33,True
ORD0019929,2.75,True
ORD0019930,3.82,True
ORD0019931,5.6,True
ORD0019932,3.99,False
ORD0019933,2.54,True
ORD0019934,4.02,True
ORD0019935,2.92,True
ORD0019936,3.03,True
ORD0019937,4.61,True
ORD0019938,4.88,False
ORD0019939,1.32,True
ORD0019940,1.54,True
ORD0019941,5.35,True
ORD0019942,4.77,True
ORD0019943,3.41,True
ORD0019944,2.42,True
ORD0019945,4.78,True
ORD0019946,3.34,False
ORD0019947,5.04,True
ORD0019948,3.45,True
ORD0019949,4.79,True
ORD0019950,5.04,True
ORD0019951,2.51,True
ORD0019952,3.57,True
ORD0019953,5.11,True
ORD0019954,1.64,True
ORD0019955,4.34,True
ORD0019956,5.33,True
ORD0019957,3.43,False
ORD0019958,4.58,True
ORD0019959,5.66,True
ORD0019960,3.75,True
ORD0019961,4.96,True
ORD0019962,4.98,True
ORD0019963,2.0,False
ORD0019964,3.86,True
ORD0019965,3.14,True
ORD0019966,4.74,True
ORD0019967,5.07,True
ORD0019968,2.67,True
ORD0019969,3.37,False
ORD0019970,1.24,True
ORD0019971,3.95,False
ORD0019972,4.98,True
ORD0019973,4.15,False
ORD0019974,2.29,True
ORD0019975,3.13,True
ORD0019976,3.86,True
ORD0019977,3.0,True
ORD0019978,3.32,True
ORD0019979,2.22,True
ORD0019980,4.64,True
ORD0019981,2.97,True
ORD0019982,1.61,True
ORD0019983,5.08,True
ORD0019984,2.75,True
ORD0019985,1.41,True
ORD0019986,4.69,True
ORD0019987,6.04,True
ORD0019988,3.99,True
ORD0019989,0.88,False
ORD0019990,2.04,True
ORD0019991,4.88,True
ORD0019992,4.1,False
ORD0019993,1.32,True
ORD0019994,4.59,True
ORD0019995,1.36,False
ORD0019996,1.65,True
ORD0019997,5.86,True
ORD0019998,2.49,True
ORD0019999,2.23,True
ORD0020000,5.01,True
ORD0020001,5.21,True
ORD0020002,5.16,True
ORD0020003,2.15,True
ORD0020004,4.63,True
ORD0020005,2.05,True
ORD0020006,3.44,True
ORD0020007,5.4,True
ORD0020008,5.16,True
ORD0020009,4.42,True
ORD0020010,3.83,True
ORD0020011,6.41,True
ORD0020012,5.35,True
ORD0020013,5.25,True
ORD0020014,2.05,True
ORD0020015,1.98,True
ORD0020016,4.85,True
ORD0020017,6.01,False
ORD0020018,1.93,True
ORD0020019,5.13,True
ORD0020020,3.63,True
ORD0020021,1.72,True
ORD0020022,1.85,True
ORD0020023,2.11,True
ORD0020024,2.64,True
ORD0020025,1.36,True
ORD0020026,4.71,True
ORD0020027,2.64,True
ORD0020028,1.95,True
ORD0020029,2.16,True
ORD0020030,1.44,True
ORD0020031,3.89,True
ORD0020032,5.45,True
ORD0020033,4.45,True
ORD0020034,4.98,True
ORD0020035,5.06,True
ORD0020036,1.28,True
ORD0020037,3.47,True
ORD0020038,4.08,True
ORD0020039,5.05,True
ORD0020040,1.21,True
ORD0020041,5.61,True
ORD0020042,5.6,False
ORD0020043,1.2,True
ORD0020044,2.98,True
ORD0020045,3.59,True
ORD0020046,3.4,True
ORD0020047,3.34,True
ORD0020048,2.92,True
ORD0020049,5.24,True
ORD0020050,4.58,True
ORD0020051,2.8,True
ORD0020052,5.29,True
ORD0020053,4.74,True
ORD0020054,5.36,True
ORD0020055,4.15,True
ORD0020056,3.8,True
ORD0020057,5.53,True
ORD0020058,5.77,True
ORD0020059,1.63,True
ORD0020060,4.87,True
ORD0020061,5.63,True
ORD0020062,3.13,True
ORD0020063,1.8,True
ORD0020064,1.24,True
ORD0020065,4.44,True
ORD0020066,4.56,True
ORD0020067,3.97,True
ORD0020068,5.48,True
ORD0020069,4.62,True
ORD0020070,1.4,True
ORD0020071,5.04,True
ORD0020072,2.67,True
ORD0020073,1.32,True
ORD0020074,4.11,True
ORD0020075,2.37,True
ORD0020076,3.87,True
ORD0020077,5.94,True
ORD0020078,5.03,False
ORD0020079,5.66,True
ORD0020080,1.63,True
ORD0020081,3.48,False
ORD0020082,3.67,True
ORD0020083,2.34,True
ORD0020084,1.56,False
ORD0020085,4.94,True
ORD0020086,2.31,False
ORD0020087,2.79,True
ORD0020088,1.25,True
ORD0020089,5.31,False
ORD0020090,3.74,True
ORD0020091,4.75,True
ORD0020092,3.24,True
ORD0020093,2.99,True
ORD0020094,4.26,True
ORD0020095,3.39,True
ORD0020096,2.16,True
ORD0020097,4.6,True
ORD0020098,3.72,False
ORD0020099,4.87,True
ORD0020100,1.5,True
ORD0020101,1.27,False
ORD0020102,4.13,True
ORD0020103,5.12,True
ORD0020104,4.5,True
ORD0020105,5.34,True
ORD0020106,2.44,True
ORD0020107,5.01,True
ORD0020108,2.79,True
ORD0020109,5.79,True
ORD0020110,4.93,True
ORD0020111,4.61,True
ORD0020112,5.14,True
ORD0020113,4.77,True
ORD0020114,6.16,False
ORD0020115,4.17,True
ORD0020116,2.7,True
ORD0020117,2.62,True
ORD0020118,1.48,True
ORD0020119,1.92,True
ORD0020120,2.25,True
ORD0020121,1.41,False
ORD0020122,3.28,True
ORD0020123,4.21,True
ORD0020124,2.87,True
ORD0020125,1.91,True
ORD0020126,5.37,True
ORD0020127,4.12,False
ORD0020128,4.08,False
ORD0020129,1.78,True
ORD0020130,4.52,True
ORD0020131,4.21,True
ORD0020132,4.97,True
ORD0020133,3.8,True
ORD0020134,4.95,True
ORD0020135,2.56,True
ORD0020136,1.23,True
ORD0020137,5.3,True
ORD0020138,2.4,True
ORD0020139,5.49,True
ORD0020140,2.3,False
ORD0020141,3.58,True
ORD0020142,1.39,True
ORD0020143,3.91,True
ORD0020144,1.45,False
ORD0020145,3.46,True
ORD0020146,2.06,True
ORD0020147,5.08,True
ORD0020148,1.38,True
ORD0020149,0.98,True
ORD0020150,2.25,True
ORD0020151,6.03,True
ORD0020152,3.93,False
ORD0020153,1.92,False
ORD0020154,4.12,False
ORD0020155,3.09,False
ORD0020156,2.6,True
ORD0020157,6.11,True
ORD0020158,1.16,True
ORD0020159,3.74,True
ORD0020160,1.28,True
ORD0020161,1.05,True
ORD0020162,1.58,True
ORD0020163,5.26,True
ORD0020164,2.56,True
ORD0020165,2.73,True
ORD0020166,1.72,True
ORD0020167,2.82,True
ORD0020168,6.01,True
ORD0020169,4.01,True
ORD0020170,4.91,True
ORD0020171,2.7,True
ORD0020172,4.06,False
ORD0020173,2.92,True
ORD0020174,4.91,True
ORD0020175,4.15,True
ORD0020176,1.92,True
ORD0020177,4.92,False
ORD0020178,4.87,True
ORD0020179,4.3,True
ORD0020180,5.05,True
ORD0020181,5.53,True
ORD0020182,1.67,True
ORD0020183,3.83,True
ORD0020184,4.57,False
ORD0020185,1.1,True
ORD0020186,3.95,True
ORD0020187,1.87,True
ORD0020188,4.15,True
ORD0020189,4.55,False
ORD0020190,0.68,False
ORD0020191,1.65,True
ORD0020192,2.63,True
ORD0020193,4.01,False
ORD0020194,5.34,True
ORD0020195,6.42,True
ORD0020196,4.35,True
ORD0020197,4.98,True
ORD0020198,5.67,True
ORD0020199,2.31,True
ORD0020200,3.39,False
ORD0020201,3.78,True
ORD0020202,5.65,True
ORD0020203,3.13,True
ORD0020204,2.55,True
ORD0020205,3.98,True
ORD0020206,2.24,True
ORD0020207,1.28,True
ORD0020208,5.65,True
ORD0020209,2.76,True
ORD0020210,1.32,True
ORD0020211,4.14,True
ORD0020212,4.68,True
ORD0020213,4.33,True
ORD0020214,1.13,True
ORD0020215,4.36,True
ORD0020216,3.13,True
ORD0020217,6.1,True
ORD0020218,3.12,True
ORD0020219,3.65,True
ORD0020220,4.19,True
ORD0020221,4.4,True
ORD0020222,5.69,True
ORD0020223,2.52,True
ORD0020224,5.68,True
ORD0020225,2.08,True
ORD0020226,4.19,True
ORD0020227,4.11,True
ORD0020228,5.15,True
ORD0020229,3.85,True
ORD0020230,1.65,True
ORD0020231,5.19,True
ORD0020232,5.39,True
ORD0020233,3.39,True
ORD0020234,3.69,True
ORD0020235,1.51,True
ORD0020236,3.42,False
ORD0020237,6.01,True
ORD0020238,4.09,True
ORD0020239,2.16,True
ORD0020240,3.06,True
ORD0020241,4.48,True
ORD0020242,2.84,True
ORD0020243,4.66,True
ORD0020244,3.12,True
ORD0020245,2.3,True
ORD0020246,2.79,True
ORD0020247,5.09,True
ORD0020248,5.27,False
ORD0020249,2.74,True
ORD0020250,1.75,True
ORD0020251,2.65,True
ORD0020252,4.67,True
ORD0020253,1.64,True
ORD0020254,3.91,True
ORD0020255,4.92,True
ORD0020256,1.7,True
ORD0020257,4.4,True
ORD0020258,4.94,True
ORD0020259,3.46,True
ORD0020260,5.76,True
ORD0020261,3.03,True
ORD0020262,5.12,True
ORD0020263,3.4,True
ORD0020264,3.58,True
ORD0020265,5.44,True
ORD0020266,5.02,False
ORD0020267,1.94,True
ORD0020268,4.91,True
ORD0020269,2.16,True
ORD0020270,3.81,True
ORD0020271,5.35,True
ORD0020272,4.68,True
ORD0020273,1.66,True
ORD0020274,4.88,True
ORD0020275,3.06,True
ORD0020276,5.46,True
ORD0020277,5.49,True
ORD0020278,2.23,False
ORD0020279,5.26,True
ORD0020280,5.31,False
ORD0020281,2.84,True
ORD0020282,6.3,True
ORD0020283,5.45,True
ORD0020284,4.98,True
ORD0020285,2.42,False
ORD0020286,2.18,False
ORD0020287,3.66,True
ORD0020288,4.72,True
ORD0020289,5.23,True
ORD0020290,2.56,False
ORD0020291,1.86,True
ORD0020292,2.72,True
ORD0020293,2.01,True
ORD0020294,4.49,True
ORD0020295,1.97,True
ORD0020296,4.8,False
ORD0020297,1.05,True
ORD0020298,3.72,True
ORD0020299,6.2,True
ORD0020300,3.94,True
ORD0020301,4.57,True
ORD0020302,5.75,True
ORD0020303,2.46,True
ORD0020304,4.41,True
ORD0020305,5.32,True
ORD0020306,2.52,True
ORD0020307,6.17,True
ORD0020308,3.44,False
ORD0020309,2.47,False
ORD0020310,5.17,True
ORD0020311,5.65,True
ORD0020312,4.42,True
ORD0020313,4.16,True
ORD0020314,6.12,True
ORD0020315,2.0,True
ORD0020316,1.92,True
ORD0020317,2.35,True
ORD0020318,1.17,True
ORD0020319,4.03,True
ORD0020320,2.27,True
ORD0020321,5.21,True
ORD0020322,4.22,True
ORD0020323,2.55,False
ORD0020324,3.25,True
ORD0020325,5.95,True
ORD0020326,4.31,True
ORD0020327,4.19,True
ORD0020328,1.31,True
ORD0020329,4.74,True
ORD0020330,5.58,True
ORD0020331,4.43,True
ORD0020332,4.23,True
ORD0020333,1.92,False
ORD0020334,4.81,True
ORD0020335,5.01,False
ORD0020336,2.29,True
ORD0020337,2.26,True
ORD0020338,1.68,True
ORD0020339,3.41,True
ORD0020340,2.4,True
ORD0020341,5.31,True
ORD0020342,3.95,True
ORD0020343,5.39,True
ORD0020344,3.86,True
ORD0020345,5.82,False
ORD0020346,3.87,True
ORD0020347,4.7,True
ORD0020348,1.31,True
ORD0020349,2.34,False
ORD0020350,4.25,True
ORD0020351,5.33,True
ORD0020352,2.34,True
ORD0020353,6.01,True
ORD0020354,2.7,False
ORD0020355,2.9,True
ORD0020356,5.02,True
ORD0020357,4.47,True
ORD0020358,6.36,True
ORD0020359,4.05,True
ORD0020360,4.92,True
ORD0020361,5.45,True
ORD0020362,4.55,True
ORD0020363,5.03,True
ORD0020364,5.45,True
ORD0020365,4.13,True
ORD0020366,4.55,True
ORD0020367,5.87,True
ORD0020368,1.27,False
ORD0020369,4.34,True
ORD0020370,3.49,True
ORD0020371,2.56,False
ORD0020372,3.14,True
ORD0020373,2.52,False
ORD0020374,3.27,True
ORD0020375,4.85,True
ORD0020376,1.5,True
ORD0020377,2.74,True
ORD0020378,4.17,True
ORD0020379,3.82,False
ORD0020380,4.18,True
ORD0020381,1.4,False
ORD0020382,4.49,True
ORD0020383,5.22,True
ORD0020384,4.72,True
ORD0020385,1.67,True
ORD0020386,4.15,True
ORD0020387,5.8,True
ORD0020388,5.58,True
ORD0020389,1.12,True
ORD0020390,5.58,True
ORD0020391,4.92,True
ORD0020392,5.56,True
ORD0020393,4.22,True
ORD0020394,3.83,True
ORD0020395,4.41,True
ORD0020396,5.39,True
ORD0020397,1.45,True
ORD0020398,2.47,True
ORD0020399,2.68,True
ORD0020400,4.32,True
ORD0020401,5.0,True
ORD0020402,5.47,False
ORD0020403,4.29,True
ORD0020404,4.81,True
ORD0020405,3.45,True
ORD0020406,2.45,True
ORD0020407,2.07,True
ORD0020408,3.42,True
ORD0020409,6.59,True
ORD0020410,1.25,True
ORD0020411,5.5,True
ORD0020412,2.29,True
ORD0020413,4.31,True
ORD0020414,2.65,True
ORD0020415,2.43,False
ORD0020416,4.92,True
ORD0020417,5.58,True
ORD0020418,2.53,False
ORD0020419,5.61,True
ORD0020420,2.23,True
ORD0020421,4.53,False
