order_id,customer_id,order_date,status
ORD0022551,CUST000329,2024-04-20 16:30:31,delivered
ORD0022552,CUST003534,2025-06-25 21:39:23,delivered
ORD0022553,CUST003793,2024-11-05 00:00:53,delivered
ORD0022554,CUST006064,2025-11-09 14:07:18,delivered
ORD0022555,CUST000973,2025-09-28 16:25:20,delivered
ORD0022556,CUST006235,2024-05-23 21:37:47,delivered
ORD0022557,CUST001245,2025-03-12 16:14:58,delivered
ORD0022558,CUST002237,2024-05-24 01:54:57,delivered
ORD0022559,CUST002619,2024-10-06 03:14:34,delivered
ORD0022560,CUST000204,2025-07-21 15:39:25,delivered
ORD0022561,CUST002259,2024-06-22 22:18:48,delivered
ORD0022562,CUST006913,2024-07-19 02:22:23,delivered
ORD0022563,CUST004184,2025-09-22 03:50:56,delivered
ORD0022564,CUST007915,2025-10-22 13:43:36,delivered
ORD0022565,CUST003002,2025-03-30 20:05:45,delivered
ORD0022566,CUST000362,2025-10-09 16:27:59,delivered
ORD0022567,CUST003442,2024-11-17 20:19:24,delivered
ORD0022568,CUST000331,2025-01-29 09:23:16,delivered
ORD0022569,CUST002968,2025-05-18 09:24:40,delivered
ORD0022570,CUST004803,2024-01-15 04:15:38,delivered
ORD0022571,CUST007593,2025-09-14 05:14:10,delivered
ORD0022572,CUST006987,2025-10-15 13:14:20,delivered
ORD0022573,CUST005574,2024-12-18 08:59:03,delivered
ORD0022574,CUST006838,2024-05-03 16:29:42,delivered
ORD0022575,CUST000421,2024-12-08 11:52:36,delivered
ORD0022576,CUST000762,2024-01-02 09:29:03,delivered
ORD0022577,CUST002783,2025-02-04 03:44:35,delivered
ORD0022578,CUST005290,2025-03-20 04:05:05,delivered
ORD0022579,CUST002757,2024-10-29 08:31:07,delivered
ORD0022580,CUST000248,2025-07-08 09:53:52,delivered
ORD0022581,CUST006324,2024-02-20 08:15:13,delivered
ORD0022582,CUST003546,2025-09-09 16:58:07,cancelled
ORD0022583,CUST000482,2024-05-08 13:47:08,delivered
ORD0022584,CUST005503,2025-05-03 12:14:39,delivered
ORD0022585,CUST006932,2024-10-15 12:35:10,cancelled
ORD0022586,CUST003475,2025-03-26 15:13:29,delivered
ORD0022587,CUST003858,2025-08-26 23:01:11,delivered
ORD0022588,CUST003232,2024-02-28 21:11:07,delivered
ORD0022589,CUST002295,2024-10-28 03:14:27,delivered
ORD0022590,CUST004414,2024-09-21 04:42:57,delivered
ORD0022591,CUST003011,2024-12-30 02:15:01,delivered
ORD0022592,CUST000699,2025-09-23 12:50:20,delivered
ORD0022593,CUST004626,2025-02-05 07:09:31,delivered
ORD0022594,CUST004091,2025-02-22 02:02:49,delivered
ORD0022595,CUST003827,2024-08-11 18:32:54,delivered
ORD0022596,CUST005232,2024-12-04 23:31:55,delivered
ORD0022597,CUST001947,2024-11-25 05:50:32,delivered
ORD0022598,CUST003861,2025-06-03 19:02:11,delivered
ORD0022599,CUST006706,2024-07-09 06:54:41,returned
ORD0022600,CUST001367,2024-04-28 07:39:01,delivered
ORD0022601,CUST000122,2024-06-01 22:29:28,delivered
ORD0022602,CUST000749,2025-09-26 15:33:53,delivered
ORD0022603,CUST004414,2025-05-12 18:37:55,delivered
ORD0022604,CUST001597,2024-08-09 11:14:19,delivered
ORD0022605,CUST007645,2024-07-26 13:04:06,delivered
ORD0022606,CUST007580,2025-07-02 13:16:50,delivered
ORD0022607,CUST000585,2025-09-24 21:04:44,delivered
ORD0022608,CUST006388,2024-04-20 22:04:51,delivered
ORD0022609,CUST000543,2025-04-19 16:58:17,delivered
ORD0022610,CUST005576,2025-02-23 09:00:05,delivered
ORD0022611,CUST002200,2025-06-08 13:10:44,delivered
ORD0022612,CUST002703,2025-06-08 14:15:55,delivered
ORD0022613,CUST000014,2025-12-21 23:56:22,delivered
ORD0022614,CUST001466,2025-08-12 05:23:22,delivered
ORD0022615,CUST003375,2024-05-25 12:09:51,delivered
ORD0022616,CUST007953,2025-12-30 23:33:43,delivered
ORD0022617,CUST000244,2025-12-15 09:49:18,delivered
ORD0022618,CUST006934,2024-08-20 17:45:28,delivered
ORD0022619,CUST002614,2025-12-09 14:49:04,delivered
ORD0022620,CUST006697,2024-07-19 15:19:32,delivered
ORD0022621,CUST000898,2025-02-18 06:25:51,delivered
ORD0022622,CUST001478,2025-05-29 18:06:25,delivered
ORD0022623,CUST001382,2024-04-09 02:47:49,delivered
ORD0022624,CUST000051,2025-04-17 04:13:07,delivered
ORD0022625,CUST002058,2025-03-23 13:30:16,delivered
ORD0022626,CUST004918,2024-08-05 23:11:22,delivered
ORD0022627,CUST005719,2024-12-16 21:44:05,delivered
ORD0022628,CUST002274,2024-12-06 12:38:14,delivered
ORD0022629,CUST002161,2024-07-18 22:02:43,delivered
ORD0022630,CUST003608,2024-10-02 13:26:45,delivered
ORD0022631,CUST000603,2024-02-18 15:28:24,delivered
ORD0022632,CUST004043,2025-11-12 20:41:04,cancelled
ORD0022633,CUST007254,2025-06-17 22:24:13,delivered
ORD0022634,CUST004688,2024-12-10 18:17:50,delivered
ORD0022635,CUST005369,2025-11-04 04:40:38,delivered
ORD0022636,CUST005369,2025-09-13 09:35:59,delivered
ORD0022637,CUST007080,2025-07-05 15:02:13,delivered
ORD0022638,CUST003492,2024-08-29 02:13:33,cancelled
ORD0022639,CUST006353,2025-09-13 20:53:20,delivered
ORD0022640,CUST002998,2025-04-17 05:28:42,delivered
ORD0022641,CUST003592,2025-06-17 12:08:35,delivered
ORD0022642,CUST001004,2024-11-29 22:51:36,delivered
ORD0022643,CUST006754,2024-10-10 04:25:12,delivered
ORD0022644,CUST005667,2025-04-02 21:07:52,delivered
ORD0022645,CUST003128,2024-07-28 22:26:12,delivered
ORD0022646,CUST003134,2024-11-02 07:59:09,delivered
ORD0022647,CUST006481,2024-03-28 11:22:04,delivered
ORD0022648,CUST001811,2025-08-02 04:19:19,delivered
ORD0022649,CUST004820,2024-09-26 05:47:05,delivered
ORD0022650,CUST000814,2024-03-13 12:58:10,returned
ORD0022651,CUST000531,2024-09-15 11:17:15,delivered
ORD0022652,CUST000758,2024-02-03 21:06:34,delivered
ORD0022653,CUST000005,2025-02-15 16:50:35,delivered
ORD0022654,CUST000584,2025-02-02 05:21:11,cancelled
ORD0022655,CUST004714,2024-11-14 05:11:31,delivered
ORD0022656,CUST003676,2025-07-17 13:08:01,delivered
ORD0022657,CUST001534,2025-05-21 09:31:41,delivered
ORD0022658,CUST004892,2024-02-03 11:15:32,cancelled
ORD0022659,CUST001484,2024-01-24 13:28:23,delivered
ORD0022660,CUST004451,2024-06-11 17:39:14,delivered
ORD0022661,CUST002266,2025-10-13 16:56:20,delivered
ORD0022662,CUST002414,2024-01-21 07:19:13,delivered
ORD0022663,CUST004984,2025-01-12 09:09:22,delivered
ORD0022664,CUST000560,2025-04-17 15:41:32,delivered
ORD0022665,CUST004459,2025-01-24 08:25:38,delivered
ORD0022666,CUST001413,2024-02-21 16:29:06,delivered
ORD0022667,CUST001318,2025-11-05 16:04:36,delivered
ORD0022668,CUST002552,2025-08-07 22:07:27,delivered
ORD0022669,CUST005407,2025-05-15 11:40:04,delivered
ORD0022670,CUST006320,2024-03-19 23:28:30,delivered
ORD0022671,CUST005418,2024-01-01 21:13:05,delivered
ORD0022672,CUST005739,2024-01-29 14:23:23,returned
ORD0022673,CUST005403,2025-12-21 23:52:09,delivered
ORD0022674,CUST002860,2024-12-28 03:35:05,delivered
ORD0022675,CUST006720,2025-09-28 10:18:06,delivered
ORD0022676,CUST006961,2024-01-24 17:45:19,returned
ORD0022677,CUST001077,2024-06-22 08:19:05,cancelled
ORD0022678,CUST002866,2024-10-14 14:51:35,delivered
ORD0022679,CUST001834,2024-04-15 13:12:00,returned
ORD0022680,CUST005439,2024-02-12 09:54:04,delivered
ORD0022681,CUST002526,2024-05-01 02:16:37,delivered
ORD0022682,CUST007709,2025-05-26 01:48:56,delivered
ORD0022683,CUST007925,2025-06-09 05:34:06,delivered
ORD0022684,CUST000721,2025-07-31 05:31:03,delivered
ORD0022685,CUST001244,2024-05-22 01:55:00,delivered
ORD0022686,CUST005801,2025-08-24 05:13:33,delivered
ORD0022687,CUST006053,2024-11-21 03:12:19,delivered
ORD0022688,CUST005462,2025-12-17 07:40:04,delivered
ORD0022689,CUST007381,2025-09-25 01:01:59,delivered
ORD0022690,CUST001345,2024-01-05 06:31:46,delivered
ORD0022691,CUST004676,2025-08-22 12:57:28,delivered
ORD0022692,CUST000745,2024-02-15 02:19:51,delivered
ORD0022693,CUST005134,2024-04-05 11:03:46,delivered
ORD0022694,CUST005599,2025-03-27 09:20:48,delivered
ORD0022695,CUST000877,2025-11-21 16:13:47,delivered
ORD0022696,CUST000133,2024-06-29 22:27:38,delivered
ORD0022697,CUST004813,2025-08-08 01:59:44,delivered
ORD0022698,CUST001047,2025-12-26 12:38:59,delivered
ORD0022699,CUST002424,2025-01-14 11:43:25,delivered
ORD0022700,CUST007764,2024-05-09 08:45:40,delivered
ORD0022701,CUST007309,2025-05-08 18:21:02,cancelled
ORD0022702,CUST002699,2024-07-11 22:30:06,cancelled
ORD0022703,CUST001462,2024-01-29 09:11:29,delivered
ORD0022704,CUST001347,2025-09-19 18:00:19,delivered
ORD0022705,CUST005241,2024-12-19 17:28:46,delivered
ORD0022706,CUST007467,2025-12-20 10:39:58,delivered
ORD0022707,CUST001364,2024-11-16 13:43:00,delivered
ORD0022708,CUST007346,2025-07-11 10:18:39,delivered
ORD0022709,CUST001231,2024-10-17 04:57:58,delivered
ORD0022710,CUST006097,2025-01-26 08:26:34,delivered
ORD0022711,CUST004261,2024-07-19 07:40:21,delivered
ORD0022712,CUST007208,2024-09-08 23:06:11,delivered
ORD0022713,CUST003705,2025-07-25 19:48:27,delivered
ORD0022714,CUST004082,2024-11-10 15:05:13,delivered
ORD0022715,CUST001579,2024-12-16 02:24:38,delivered
ORD0022716,CUST005194,2025-08-07 01:31:50,delivered
ORD0022717,CUST005599,2024-07-31 10:35:36,delivered
ORD0022718,CUST003419,2025-07-28 07:16:32,delivered
ORD0022719,CUST006415,2024-02-24 20:21:29,delivered
ORD0022720,CUST002017,2024-05-21 10:43:32,delivered
ORD0022721,CUST004017,2024-04-01 07:35:22,delivered
ORD0022722,CUST003037,2024-02-12 04:16:42,delivered
ORD0022723,CUST006309,2025-03-08 01:47:07,delivered
ORD0022724,CUST000761,2025-02-19 09:16:21,delivered
ORD0022725,CUST005205,2025-11-08 09:34:24,delivered
ORD0022726,CUST003972,2025-08-18 01:29:36,delivered
ORD0022727,CUST004744,2024-07-25 13:19:50,delivered
ORD0022728,CUST006988,2025-10-16 20:36:22,delivered
ORD0022729,CUST004646,2024-09-05 10:34:57,delivered
ORD0022730,CUST000598,2024-05-01 17:40:12,delivered
ORD0022731,CUST002202,2025-11-30 17:37:22,delivered
ORD0022732,CUST003743,2025-10-02 07:04:47,delivered
ORD0022733,CUST005695,2024-07-27 10:21:56,delivered
ORD0022734,CUST007390,2025-12-04 23:43:01,delivered
ORD0022735,CUST000416,2024-08-27 22:57:18,delivered
ORD0022736,CUST003433,2024-02-13 16:31:31,delivered
ORD0022737,CUST003417,2024-04-23 19:55:02,delivered
ORD0022738,CUST007313,2024-06-04 03:38:10,delivered
ORD0022739,CUST005835,2025-10-02 19:20:40,delivered
ORD0022740,CUST006210,2024-06-12 03:21:01,cancelled
ORD0022741,CUST002564,2025-01-27 00:36:51,delivered
ORD0022742,CUST001082,2025-03-20 06:51:27,delivered
ORD0022743,CUST005102,2025-08-05 06:00:21,delivered
ORD0022744,CUST000587,2024-08-13 02:26:25,delivered
ORD0022745,CUST004867,2025-06-24 13:41:50,delivered
ORD0022746,CUST002807,2025-04-17 23:06:40,delivered
ORD0022747,CUST007183,2025-11-12 18:58:12,delivered
ORD0022748,CUST003658,2024-04-26 03:05:35,delivered
ORD0022749,CUST007653,2025-11-08 00:59:34,delivered
ORD0022750,CUST006008,2025-07-11 02:12:42,delivered
ORD0022751,CUST002223,2024-06-06 08:34:32,delivered
ORD0022752,CUST004417,2025-07-08 20:17:01,delivered
ORD0022753,CUST005580,2024-09-03 14:31:53,delivered
ORD0022754,CUST002183,2025-08-14 17:27:49,delivered
ORD0022755,CUST006571,2024-01-07 05:06:47,delivered
ORD0022756,CUST007956,2025-11-17 12:57:25,delivered
ORD0022757,CUST005913,2025-04-05 22:08:31,delivered
ORD0022758,CUST002021,2024-11-20 08:43:47,delivered
ORD0022759,CUST005026,2025-01-01 15:24:14,delivered
ORD0022760,CUST007054,2024-11-13 09:50:46,delivered
ORD0022761,CUST004775,2025-11-06 02:19:27,cancelled
ORD0022762,CUST003613,2024-03-12 22:03:13,delivered
ORD0022763,CUST002369,2025-11-02 06:53:26,delivered
ORD0022764,CUST001359,2024-12-23 10:37:50,delivered
ORD0022765,CUST000780,2025-04-07 06:43:44,delivered
ORD0022766,CUST001536,2025-06-19 14:13:28,delivered
ORD0022767,CUST000170,2024-09-11 21:32:52,delivered
ORD0022768,CUST005019,2025-08-02 14:16:39,delivered
ORD0022769,CUST004224,2024-06-15 11:08:49,delivered
ORD0022770,CUST002727,2024-01-18 05:42:33,delivered
ORD0022771,CUST005537,2024-08-25 18:17:04,delivered
ORD0022772,CUST004492,2025-12-20 09:33:16,delivered
ORD0022773,CUST002108,2025-09-29 05:14:20,delivered
ORD0022774,CUST007284,2024-02-28 08:12:33,delivered
ORD0022775,CUST005953,2024-03-13 17:17:24,delivered
ORD0022776,CUST001658,2025-10-10 12:33:40,delivered
ORD0022777,CUST001795,2025-09-29 02:44:30,cancelled
ORD0022778,CUST006616,2024-09-24 11:40:44,delivered
ORD0022779,CUST002785,2024-01-11 22:06:27,delivered
ORD0022780,CUST000396,2024-02-15 21:54:00,delivered
ORD0022781,CUST000803,2025-10-20 00:51:29,delivered
ORD0022782,CUST003004,2025-11-01 06:57:47,delivered
ORD0022783,CUST003769,2025-09-29 13:17:49,delivered
ORD0022784,CUST007764,2025-05-05 05:02:25,delivered
ORD0022785,CUST003289,2025-06-17 13:42:03,delivered
ORD0022786,CUST000654,2025-09-22 08:47:37,delivered
ORD0022787,CUST007644,2025-09-21 12:22:43,delivered
ORD0022788,CUST006745,2024-08-29 20:58:59,delivered
ORD0022789,CUST001876,2025-10-16 03:15:48,delivered
ORD0022790,CUST000267,2024-01-26 13:56:33,returned
ORD0022791,CUST006219,2025-05-07 08:14:45,delivered
ORD0022792,CUST001092,2024-08-13 07:45:27,delivered
ORD0022793,CUST001468,2025-06-16 06:42:38,delivered
ORD0022794,CUST001321,2025-03-31 13:58:51,delivered
ORD0022795,CUST001497,2024-11-23 07:52:44,delivered
ORD0022796,CUST007327,2024-10-29 19:40:10,delivered
ORD0022797,CUST004993,2025-11-16 01:54:36,delivered
ORD0022798,CUST003079,2024-07-01 10:55:14,delivered
ORD0022799,CUST001754,2025-08-13 14:10:13,delivered
ORD0022800,CUST001508,2025-02-04 18:58:26,delivered
ORD0022801,CUST000821,2025-09-22 20:55:44,delivered
ORD0022802,CUST003975,2025-12-22 06:14:08,delivered
ORD0022803,CUST002135,2024-08-29 20:17:31,delivered
ORD0022804,CUST001164,2025-01-05 19:56:46,delivered
ORD0022805,CUST005660,2024-12-19 12:03:31,delivered
ORD0022806,CUST002572,2024-07-05 00:59:27,cancelled
ORD0022807,CUST004921,2024-03-16 00:03:31,delivered
ORD0022808,CUST004670,2025-11-27 04:04:27,delivered
ORD0022809,CUST005462,2025-10-11 13:15:29,cancelled
ORD0022810,CUST000686,2025-11-25 11:17:25,delivered
ORD0022811,CUST000974,2024-11-06 11:13:13,delivered
ORD0022812,CUST003287,2025-07-17 11:17:17,delivered
ORD0022813,CUST000505,2025-05-18 21:38:59,delivered
ORD0022814,CUST001770,2024-05-24 00:08:32,delivered
ORD0022815,CUST007766,2025-04-02 09:52:03,delivered
ORD0022816,CUST000073,2024-02-28 13:20:29,delivered
ORD0022817,CUST004901,2024-04-17 20:00:06,delivered
ORD0022818,CUST000580,2025-04-22 00:30:24,delivered
ORD0022819,CUST003140,2024-07-12 04:54:11,delivered
ORD0022820,CUST000222,2024-06-23 03:44:18,delivered
ORD0022821,CUST004007,2025-10-29 16:27:32,delivered
ORD0022822,CUST000896,2025-04-12 11:56:58,delivered
ORD0022823,CUST002433,2025-09-22 22:17:34,delivered
ORD0022824,CUST003952,2024-02-25 04:52:36,delivered
ORD0022825,CUST007452,2024-12-18 09:08:37,delivered
ORD0022826,CUST002169,2025-10-04 21:44:09,delivered
ORD0022827,CUST005894,2025-06-26 08:46:41,delivered
ORD0022828,CUST000732,2025-08-10 02:42:36,delivered
ORD0022829,CUST001464,2024-01-27 07:36:08,delivered
ORD0022830,CUST000822,2024-06-29 00:13:37,delivered
ORD0022831,CUST000456,2025-12-08 09:59:13,delivered
ORD0022832,CUST002211,2024-04-18 01:54:06,delivered
ORD0022833,CUST003334,2024-08-23 23:17:53,delivered
ORD0022834,CUST002139,2025-05-13 04:46:41,delivered
ORD0022835,CUST003849,2025-06-04 02:27:36,delivered
ORD0022836,CUST002383,2024-02-26 05:28:04,delivered
ORD0022837,CUST004681,2025-09-03 16:31:31,delivered
ORD0022838,CUST007078,2024-06-25 21:40:45,delivered
ORD0022839,CUST000313,2024-12-15 16:18:46,delivered
ORD0022840,CUST002649,2024-11-30 13:00:18,delivered
ORD0022841,CUST001889,2024-04-27 05:40:15,cancelled
ORD0022842,CUST005089,2025-03-17 07:48:48,delivered
ORD0022843,CUST003879,2025-04-19 02:01:58,delivered
ORD0022844,CUST007053,2025-10-21 02:01:50,delivered
ORD0022845,CUST001489,2025-05-20 22:06:33,delivered
ORD0022846,CUST001664,2025-03-12 23:51:22,returned
ORD0022847,CUST007568,2024-08-04 07:34:03,delivered
ORD0022848,CUST002608,2025-12-19 00:50:27,delivered
ORD0022849,CUST007765,2024-07-04 05:45:56,delivered
ORD0022850,CUST002532,2024-12-23 03:46:02,delivered
ORD0022851,CUST000655,2025-04-23 14:05:41,delivered
ORD0022852,CUST003718,2025-03-15 15:54:26,delivered
ORD0022853,CUST003982,2025-06-29 22:40:56,delivered
ORD0022854,CUST002674,2025-09-17 06:20:43,delivered
ORD0022855,CUST007444,2024-04-30 05:58:46,delivered
ORD0022856,CUST006209,2025-05-15 10:24:03,delivered
ORD0022857,CUST007866,2025-03-03 05:50:21,delivered
ORD0022858,CUST004015,2024-04-11 07:34:10,delivered
ORD0022859,CUST005976,2024-08-07 11:01:41,delivered
ORD0022860,CUST000200,2025-01-08 21:00:42,delivered
ORD0022861,CUST006611,2024-12-21 20:27:05,delivered
ORD0022862,CUST004529,2024-06-30 23:15:53,delivered
ORD0022863,CUST000137,2025-09-29 13:22:52,delivered
ORD0022864,CUST003063,2025-02-11 12:45:35,delivered
ORD0022865,CUST001075,2025-02-11 05:48:41,delivered
ORD0022866,CUST001748,2024-03-06 21:07:08,delivered
ORD0022867,CUST001475,2024-06-24 21:46:11,cancelled
ORD0022868,CUST005277,2024-11-29 21:46:55,delivered
ORD0022869,CUST006945,2024-02-03 21:14:35,delivered
ORD0022870,CUST004957,2025-08-03 11:03:58,delivered
ORD0022871,CUST005325,2024-10-31 02:44:01,delivered
ORD0022872,CUST003413,2024-11-01 18:08:53,delivered
ORD0022873,CUST003904,2025-01-08 07:34:28,delivered
ORD0022874,CUST005435,2025-03-25 15:34:05,delivered
ORD0022875,CUST004231,2024-07-19 16:27:05,delivered
ORD0022876,CUST003146,2025-07-22 06:23:06,delivered
ORD0022877,CUST000448,2024-12-23 15:11:52,delivered
ORD0022878,CUST000068,2024-10-26 18:29:51,delivered
ORD0022879,CUST007096,2024-12-28 19:47:04,delivered
ORD0022880,CUST004908,2025-03-14 11:20:59,delivered
ORD0022881,CUST003632,2025-05-24 15:54:34,delivered
ORD0022882,CUST007369,2025-03-03 21:14:47,delivered
ORD0022883,CUST005110,2025-01-01 11:46:10,delivered
ORD0022884,CUST007741,2025-11-24 18:04:58,delivered
ORD0022885,CUST001190,2025-05-12 00:09:46,delivered
ORD0022886,CUST001740,2024-11-25 04:16:55,delivered
ORD0022887,CUST003732,2025-07-28 14:48:44,cancelled
ORD0022888,CUST002019,2025-01-09 01:54:09,delivered
ORD0022889,CUST003192,2025-02-09 16:53:32,delivered
ORD0022890,CUST003892,2025-09-05 21:09:22,delivered
ORD0022891,CUST006060,2025-02-27 10:11:46,delivered
ORD0022892,CUST000096,2024-12-11 02:25:32,delivered
ORD0022893,CUST004472,2024-04-11 13:37:08,cancelled
ORD0022894,CUST001514,2025-08-22 23:20:38,delivered
ORD0022895,CUST006043,2024-01-06 11:23:47,delivered
ORD0022896,CUST001076,2025-09-23 05:00:02,delivered
ORD0022897,CUST000008,2024-12-05 15:01:50,delivered
ORD0022898,CUST003052,2025-05-30 16:36:57,returned
ORD0022899,CUST006474,2024-01-03 11:18:05,delivered
ORD0022900,CUST000250,2024-06-18 15:27:52,delivered
ORD0022901,CUST000359,2024-09-25 13:45:32,delivered
ORD0022902,CUST002396,2025-09-17 18:11:12,delivered
ORD0022903,CUST000123,2025-09-24 13:00:07,cancelled
ORD0022904,CUST004729,2024-02-17 19:51:34,delivered
ORD0022905,CUST004294,2024-02-18 10:54:03,delivered
ORD0022906,CUST000828,2025-12-06 14:28:11,delivered
ORD0022907,CUST001434,2025-02-21 00:14:41,delivered
ORD0022908,CUST007547,2025-12-10 22:52:02,delivered
ORD0022909,CUST005013,2025-02-03 08:01:24,delivered
ORD0022910,CUST007672,2025-06-03 06:40:56,delivered
ORD0022911,CUST005214,2025-05-31 13:31:04,delivered
ORD0022912,CUST002077,2024-02-02 10:46:04,delivered
ORD0022913,CUST001115,2024-04-14 15:12:06,delivered
ORD0022914,CUST000595,2024-05-25 16:55:07,delivered
ORD0022915,CUST003086,2024-12-04 00:00:07,delivered
ORD0022916,CUST002702,2025-10-06 23:16:23,delivered
ORD0022917,CUST006964,2024-06-15 01:00:17,delivered
ORD0022918,CUST002507,2025-10-16 22:22:29,delivered
ORD0022919,CUST001744,2024-06-10 06:34:20,cancelled
ORD0022920,CUST000022,2024-12-08 06:21:48,delivered
ORD0022921,CUST000325,2024-04-22 06:42:55,delivered
ORD0022922,CUST004972,2024-08-17 20:25:41,delivered
ORD0022923,CUST007823,2024-01-13 06:21:19,delivered
ORD0022924,CUST007254,2025-08-17 10:15:23,returned
ORD0022925,CUST007360,2024-09-28 13:55:02,delivered
ORD0022926,CUST006828,2024-05-17 17:56:07,delivered
ORD0022927,CUST000262,2025-01-22 08:51:53,delivered
ORD0022928,CUST003500,2024-11-27 03:29:32,delivered
ORD0022929,CUST006950,2024-10-27 18:37:22,delivered
ORD0022930,CUST005479,2025-04-20 09:35:44,delivered
ORD0022931,CUST001585,2025-08-27 17:09:33,delivered
ORD0022932,CUST000432,2025-10-07 03:20:07,delivered
ORD0022933,CUST000559,2024-11-18 03:33:05,delivered
ORD0022934,CUST002555,2024-05-14 21:44:58,delivered
ORD0022935,CUST004144,2024-12-02 10:02:29,delivered
ORD0022936,CUST006311,2025-01-13 20:24:00,delivered
ORD0022937,CUST001702,2025-09-04 08:45:09,delivered
ORD0022938,CUST002488,2025-07-13 11:24:04,delivered
ORD0022939,CUST004689,2024-08-16 23:00:46,delivered
ORD0022940,CUST005694,2024-08-20 12:04:09,delivered
ORD0022941,CUST004323,2025-05-27 10:40:42,delivered
ORD0022942,CUST006071,2025-08-07 22:10:36,delivered
ORD0022943,CUST000213,2025-10-04 21:57:09,delivered
ORD0022944,CUST001665,2025-11-29 22:21:35,delivered
ORD0022945,CUST007023,2024-03-09 15:46:27,delivered
ORD0022946,CUST007321,2025-08-27 12:39:00,delivered
ORD0022947,CUST007921,2024-08-16 12:40:36,delivered
ORD0022948,CUST002655,2025-10-22 23:35:00,delivered
ORD0022949,CUST003478,2025-09-06 12:22:11,delivered
ORD0022950,CUST003815,2024-05-26 04:51:34,returned
ORD0022951,CUST002797,2025-07-17 17:14:20,delivered
ORD0022952,CUST001041,2025-10-29 11:42:44,delivered
ORD0022953,CUST004562,2024-03-22 04:43:26,delivered
ORD0022954,CUST002391,2024-01-08 20:48:06,delivered
ORD0022955,CUST002371,2025-12-10 01:36:28,delivered
ORD0022956,CUST005365,2024-03-08 19:57:34,delivered
ORD0022957,CUST001083,2024-04-01 18:04:42,delivered
ORD0022958,CUST007661,2025-11-14 10:59:34,delivered
ORD0022959,CUST005761,2025-08-11 16:39:27,delivered
ORD0022960,CUST004957,2024-09-12 02:18:12,delivered
ORD0022961,CUST007216,2024-05-05 02:53:48,delivered
ORD0022962,CUST002725,2024-10-21 22:06:31,delivered
ORD0022963,CUST001950,2025-03-09 08:41:42,delivered
ORD0022964,CUST006823,2024-08-02 15:25:26,delivered
ORD0022965,CUST005372,2024-01-27 20:33:14,delivered
ORD0022966,CUST000847,2025-07-09 22:12:54,delivered
ORD0022967,CUST005502,2024-04-08 01:57:31,delivered
ORD0022968,CUST007476,2024-11-18 00:06:23,delivered
ORD0022969,CUST004671,2024-10-15 11:43:54,delivered
ORD0022970,CUST000544,2025-09-11 14:10:53,delivered
ORD0022971,CUST004153,2025-10-12 03:42:48,delivered
ORD0022972,CUST003889,2025-09-25 23:49:34,delivered
ORD0022973,CUST002111,2025-04-08 23:37:24,delivered
ORD0022974,CUST004994,2024-10-02 02:14:33,delivered
ORD0022975,CUST002172,2024-01-29 13:11:07,delivered
ORD0022976,CUST002108,2025-09-23 17:52:03,delivered
ORD0022977,CUST000379,2025-01-10 18:55:34,delivered
ORD0022978,CUST005073,2024-07-31 09:31:44,delivered
ORD0022979,CUST005880,2025-11-19 10:35:23,delivered
ORD0022980,CUST001161,2025-01-01 21:51:39,delivered
ORD0022981,CUST000065,2024-10-06 06:07:04,delivered
ORD0022982,CUST005298,2024-04-01 00:35:59,delivered
ORD0022983,CUST006109,2024-11-02 05:55:52,delivered
ORD0022984,CUST000797,2024-01-18 18:31:45,delivered
ORD0022985,CUST001816,2024-10-28 03:16:10,delivered
ORD0022986,CUST005290,2025-06-10 06:48:26,cancelled
ORD0022987,CUST006898,2025-07-12 22:50:06,delivered
ORD0022988,CUST000631,2025-02-20 11:40:13,cancelled
ORD0022989,CUST001367,2024-10-04 20:45:46,delivered
ORD0022990,CUST003775,2024-02-06 16:56:16,delivered
ORD0022991,CUST003258,2025-07-14 16:07:37,returned
ORD0022992,CUST007101,2024-06-27 11:48:43,delivered
ORD0022993,CUST000226,2024-12-02 01:16:05,delivered
ORD0022994,CUST007433,2025-12-24 13:35:24,delivered
ORD0022995,CUST000191,2024-11-14 04:20:54,delivered
ORD0022996,CUST002799,2024-12-08 04:23:53,delivered
ORD0022997,CUST005725,2025-09-12 01:45:11,delivered
ORD0022998,CUST001149,2025-08-10 07:27:57,delivered
ORD0022999,CUST003003,2025-04-13 13:27:33,delivered
ORD0023000,CUST003545,2025-04-03 16:57:43,delivered
ORD0023001,CUST004194,2024-01-03 16:07:20,delivered
ORD0023002,CUST004439,2025-08-16 13:48:05,delivered
ORD0023003,CUST006386,2025-11-04 01:04:43,cancelled
ORD0023004,CUST000019,2025-11-29 14:38:00,delivered
ORD0023005,CUST003700,2024-04-04 15:25:43,delivered
ORD0023006,CUST002406,2025-08-24 10:02:02,delivered
ORD0023007,CUST000432,2024-04-25 07:41:29,delivered
ORD0023008,CUST000999,2025-01-08 03:39:42,delivered
ORD0023009,CUST002658,2024-06-24 19:43:57,delivered
ORD0023010,CUST002534,2024-09-25 20:15:55,delivered
ORD0023011,CUST003962,2024-07-28 13:49:51,delivered
ORD0023012,CUST004425,2025-09-07 11:24:07,delivered
ORD0023013,CUST001690,2025-01-03 21:24:26,delivered
ORD0023014,CUST007474,2025-01-08 19:35:29,cancelled
ORD0023015,CUST006328,2024-06-12 17:38:08,delivered
